MID,IncidentID,SourceName,Date,SourceInfo
4258,4258003,AP,6/4/98,6/4/98
4258,4258003,XGNS,6/5/98,6/5/98
4258,4258003,UPI,6/5/98,6/5/98
4258,4258003,LONTIMS,6/5/98,6/5/98
4258,4258003,NYT,6/5/98,6/5/98
4258,4258003,DPA,6/5/98,6/5/98
4258,4258003,BBC,6/5/98,6/5/98
4258,4258003,AP,6/5/98,6/5/98
4258,4258003,AFNEWS,6/5/98,6/5/98
4258,4258003,XGNS,6/6/98,6/6/98
4258,4258003,TSTAR,6/6/98,6/6/98
4258,4258003,TASS,6/6/98,6/6/98
4258,4258003,NYT,6/6/98,6/6/98
4258,4258003,Middle East NewsFile,6/6/98,6/6/98
4258,4258003,Indian Ocean Newsletter,6/6/98,6/6/98
4258,4258003,LONIND,6/6/98,6/6/98
4258,4258003,LONGD,6/6/98,6/6/98
4258,4258003,DPA,6/6/98,6/6/98
4258,4258003,LONDT,6/6/98,6/6/98
4258,4258003,Calgary Herald,6/6/98,6/6/98
4258,4258003,BBC,6/6/98,6/6/98
4258,4258003,AP,6/6/98,6/6/98
4258,4258003,AFNEWS,6/6/98,6/6/98
4258,4258003,TSTAR,6/7/98,6/7/98
4258,4258003,LONTIMS,6/7/98,6/7/98
4258,4258003,OTTCIT,6/7/98,6/7/98
4258,4258003,NYT,6/7/98,6/7/98
4258,4258003,Calgary Herald,6/7/98,6/7/98
4258,4258003,AP,6/7/98,6/7/98
4259,4259002,LONFT,3/21/01,d. 03/21/2001
4259,4259002,LONTF,3/24/01,d. 03/24/2001
4259,4259001,DPA,2/20/01,d. 02/20/2001
4259,4259001,LONFT,3/15/01,d. 03/15/2001
4259,4259001,DPA,2/12/01,d. 02/12/2001
4259,4259001,LONFT,2/13/01,d. 02/13/2001
4259,4259001,XGNS,2/18/01,d. 02/18/2001
4259,4259001,LONFT,3/7/01,d. 03/07/2001
4259,4259001,DPA,3/14/01,d. 03/14/2001
4259,4259001,XGNS,3/20/01,d. 03/20/2001
4259,4259001,LONFT,3/21/01,d. 03/21/2001
4259,4259001,LONFT,3/27/01,d. 03/27/2001
4259,4259001,LONFT,4/20/01,d. 04/20/2001
4259,4259001,AFP,8/17/01,8/17/01
4260,4260001,LONFT,9/29/99,d. 09/29/1999
4260,4260001,BBC,10/2/99,d. 10/02/1999
4260,4260001,INTPS,10/7/99,d. 10/07/1999
4260,4260001,LONFT,10/12/99,d. 10/12/1999
4260,4260001,BBC,10/8/99,d. 10/08/1999
4260,4260001,BBC,10/9/99,d. 10/09/1999
4260,4260001,LONFT,10/21/99,d. 10/21/1999
4260,4260001,LONFT,10/21/99,d. 10/21/1999
4260,4260001,INTPS,11/20/01,d. 11/01/1999
4260,4260001,LONFT,12/3/99,d. 12/03/1999
4260,4260002,INTPS,10/7/99,d. 10/07/1999
4260,4260002,BBC,10/8/99,d. 10/08/1999
4260,4260003,INTPS,10/7/99,d. 10/07/1999
4261,4261001,LONFT,10/24/00,d. 10/24/2000
4261,4261001,LONFT,10/25/00,d. 10/25/2000
4261,4261001,BBC,10/25/00,d. 10/25/2000
4261,4261001,LONFT,10/25/00,d. 10/25/2000
4261,4261001,BBC,10/25/00,d. 10/25/2000
4261,4261001,AFP,10/25/00,d. 10/25/2000
4261,4261001,BBC,10/26/00,d. 10/26/2000
4261,4261001,BBC,10/27/00,d. 10/27/2000
4261,4261001,BBC,10/28/00,d. 10/28/2000
4261,4261001,BBC,10/28/00,d. 10/28/2000
4261,4261001,BBC,10/28/00,d. 10/28/2000
4261,4261001,BBC,10/28/00,d. 10/28/2000
4261,4261001,BBC,10/30/00,d. 10/30/2000
4261,4261001,LONFT,10/31/00,d. 10/31/2000
4261,4261001,LONFT,11/20/01,d. 11/01/2000
4261,4261001,LONFT,11/20/01,d. 11/01/2000
4261,4261001,LONFT,11/2/00,d. 11/02/2000
4261,4261001,BBC,11/2/00,d. 11/02/2000
4261,4261001,INTPS,11/15/00,d. 11/15/2000
4262,4262001,KEES,10/20/00,m. 10/2000
4262,4262001,LONTF,10/14/00,d. 10/14/2000
4262,4262001,AP,10/15/00,d. 10/15/2000
4262,4262001,BBC,10/18/00,d. 10/18/2000
4262,4262001,BBC,10/19/00,d. 10/19/2000
4262,4262001,BBC,10/19/00,d. 10/19/2000
4262,4262001,BBC,10/25/00,d. 10/25/2000
4262,4262002,LONFT,11/17/00,d. 11/17/2000
4262,4262002,BBC,11/22/00,d. 11/22/2000
4262,4262003,BBC,11/30/00,d. 11/30/2000
4263,4263001,LONFT,11/14/01,d. 11/14/2001
4263,4263001,BBC,11/15/01,d. 11/15/2001
4264,4264001,LONDT,6/23/01,"June 23, 2001; Pg. 21"
4264,4264001,Sunday Mail (SA),7/1/01,"July 1, 2001; News, Pg. 34"
4264,4264001,The Sunday Telegraph (Sydney),7/1/01,"July 1, 2001; Local, Pg. 39"
4265,4265001,Herald Sun,7/31/01,"July 31, 2001; World, Pg. 26"
4265,4265001,The Dominion (Wellington),7/31/01,"July 31, 2001; News, National, Pg. 2"
4265,4265001,The Dominion (Wellington),8/4/01,"August 4, 2001; News, National, Pg. 9"
4265,4265001,The Daily Telegraph (Sydney),8/7/01,"August 7, 2001; World, Pg. 21"
4265,4265001,The Dominion (Wellington),8/7/01,"August 7, 2001; News, National, Pg. 2"
4266,4266001,FOF,12/22/01,"12/22/01, 1064, F3"
4266,4266001,AP,12/27/01,12/27/01
4266,4266001,Japan Economic Newswire,12/23/01,12/23/01
4266,4266001,Japan Economic Newswire,12/26/01,12/26/01
4266,4266001,NYT,12/25/01,"12/25/01, A3"
4266,4266001,AP,12/24/01,12/24/01
4269,4269001,Lexis-Nexis,8/2/94,"UPI, August 2, 1994, International"
4269,4269001,Lexis-Nexis,8/2/94,"Deutsche Presse Agentur, August 2, 1994, International News"
4269,4269001,Lexis-Nexis,8/2/94,"Agence France Presse, August 2, 1994, International News"
4269,4269004,Lexis-Nexis,10/7/94,"Xinhua News Agency, October 7, 1994, Item 1007017"
4269,4269004,Lexis-Nexis,10/7/94,"AP, October 7, 1994, International News"
4269,4269004,Lexis-Nexis,10/7/94,"Agence France Presse, October 9, 1994, International News"
4269,4269004,Lexis-Nexis,10/10/94,"London Guardian, October 10, 1994, pg. 1"
4269,4269004,Lexis-Nexis,10/7/94,"UPI, October 7, 1994, Washington News"
4269,4269004,Lexis-Nexis,10/7/94,"Press Association, October 7, 1994, Home News"
4269,4269004,Lexis-Nexis,10/7/94,"CNN, October 7, 1994, Transcript #840-7"
4269,4269004,Lexis-Nexis,10/7/94,"AP, October 7, 1994, Washington Dateline"
4269,4269004,Lexis-Nexis,10/7/94,"Agence France Presse, October 7, 1994, International News"
4269,4269004,Lexis-Nexis,10/8/94,"Xinhua News Agency, October 8, 1994, Item 1008072"
4269,4269004,Lexis-Nexis,10/8/94,"UPI, October 8, 1994, Washington News"
4269,4269004,Lexis-Nexis,10/8/94,"The Times, October 8, 1994, Overseas News"
4269,4269004,Lexis-Nexis,10/8/94,"AP, October 8, 1994, Washington Dateline"
4269,4269004,Lexis-Nexis,10/8/94,"Agence France Presse, October 8, 1994, International News"
4269,4269004,Lexis-Nexis,10/9/94,"Sunday Times, October 9, 1994, Overseas News"
4269,4269004,Lexis-Nexis,10/9/94,"Federal News Service, October 9, 1994, Defense Dept. Briefing"
4269,4269004,Lexis-Nexis,10/9/94,"Deutsche Presse Agentur, October 9, 1994, International News"
4269,4269004,Lexis-Nexis,10/9/94,"CNN, October 9, 1994, Transcript #982-1"
4269,4269004,Lexis-Nexis,10/9/94,"AP, October 9, 1994, Washington Dateline"
4269,4269004,Lexis-Nexis,10/9/94,"AP, October 9, 1994, International News"
4269,4269004,Lexis-Nexis,10/10/94,"Xinhua News Agency, October 10, 1994, Item 1010085"
4269,4269004,Lexis-Nexis,10/10/94,"Xinhua News Agency, October 10, 1994, Item 1010261"
4269,4269004,Lexis-Nexis,10/10/94,"UPI, October 10, 1994, International"
4269,4269004,Lexis-Nexis,10/10/94,"Press Associated Limited, October 10, 1994, Home News"
4269,4269004,Lexis-Nexis,10/10/94,"Deutsche Press Agentur, October 10, 1994, International News"
4269,4269004,Lexis-Nexis,10/10/94,"The Daily Telegraph, October 10, 1994, pg. 1"
4269,4269004,Lexis-Nexis,10/10/94,"CNN, October 10, 1994, Transcript 1007-2"
4269,4269004,Lexis-Nexis,10/10/94,"CNN, October 10, 1994, Transcript 885-11"
4269,4269004,Lexis-Nexis,10/10/94,"BBC Summary of World Broadcasts, October 10, 1994, ME/2122/MED"
4269,4269004,Lexis-Nexis,10/11/94,"Xinhua News Agency, October 11, 1994, Item 1011296"
4269,4269004,Lexis-Nexis,10/11/94,"Xinhua News Agency, October 11, 1994, Item 1011019"
4269,4269004,Lexis-Nexis,10/11/94,"UPI, October 11, 1994, Washington News"
4269,4269004,Lexis-Nexis,10/11/94,"UPI, October 11, 1994, International"
4269,4269004,Lexis-Nexis,10/11/94,"The London Guardian, October, 11, 1994, pg. 1"
4269,4269004,Lexis-Nexis,10/11/94,"Deutsche Press Agentur, October 11, 1994, International News"
4269,4269004,Lexis-Nexis,10/11/94,"AFX News, October 11, 1994, General News"
4269,4269004,Lexis-Nexis,10/12/94,"UPI, October 12, 1994, International"
4269,4269004,Lexis-Nexis,10/12/94,"The Times, October 12, 1994, Home News"
4269,4269004,Lexis-Nexis,10/12/94,"Moneyclips, October 12, 1994"
4269,4269004,Lexis-Nexis,10/12/94,"Agence France Presse, October 12, 1994, International news"
4269,4269004,Lexis-Nexis,10/13/94,"NY Times, October 13, 1994, Sect. A, pg. 16"
4269,4269004,Lexis-Nexis,10/14/94,"Xinhua News Agency, October 14, 1994, Item 1014209"
4269,4269004,Lexis-Nexis,10/13/94,"Agence France Presse, October 13, 1994, International News"
4269,4269004,Lexis-Nexis,10/14/94,"Xinhua News Agency, October 14, 1994, Item 1014235"
4269,4269004,Lexis-Nexis,10/14/94,"NY Times, October 14, 1994, Sect. A, pg 16"
4269,4269004,Lexis-Nexis,10/14/94,"Deutsche Press Agentur, October 14, 1994, International News"
4269,4269004,Lexis-Nexis,10/14/94,"AP, October 14, 1994, International News"
4269,4269004,Lexis-Nexis,10/15/94,"Xinhua News Agency, October 15, 1994, Item 1015222"
4269,4269004,Lexis-Nexis,10/15/94,"The Times, October 15, 1994, Overseas News"
4269,4269004,Lexis-Nexis,10/15/94,"Moneyclips, Ooctober 15, 1994"
4269,4269004,Lexis-Nexis,10/15/94,"BBC Summary, October 15, 1994, ME/2127/MED"
4269,4269004,Lexis-Nexis,10/16/94,"Agence France Presse, October 16, 1994, International News"
4269,4269004,Lexis-Nexis,10/16/94,"Agence France Presse, October 16, 1994, International News"
4269,4269004,Lexis-Nexis,10/17/94,"CNN, October 17, 1994, Transcript #892-6"
4269,4269004,Lexis-Nexis,10/19/94,"Deutsche Press Agentur, October 19, 1994, International News"
4269,4269004,Lexis-Nexis,10/20/94,"UPI October 20, 1994, International"
4269,4269004,Lexis Nexis,10/20/94,"AP, October 20, 1994, Washington Dateline"
4269,4269004,Lexis-Nexis,10/20/94,"Agence France Presse, October 20, 1994, International News"
4269,4269004,Lexis-Nexis,10/27/94,"Deutsche Presse Agentur, October 27, 1994, International News"
4269,4269004,Lexis-Nexis,10/27/94,"AP, October 27, 1994, Washington Dateline"
4269,4269002,Lexis/Nexis,10/6/94,"Presse, October 6, 1994, International News"
4269,4269002,Lexis/Nexis,10/7/94,"Xinhua News Agency, October 7, 1994, Item 1007005"
4269,4269002,Lexis/Nexis,10/7/94,"Xinhua Xinhua News Agency, October 7, 1994, Item 1007017"
4269,4269002,Lexis/Nexis,10/7/94,"UPI, October 7, 1994, Int'l BC Cycle (Washington)"
4269,4269002,Lexis/Nexis,10/7/94,"UPI, October 7, 1994, Int'l BC Cycle (UPI)"
4269,4269002,Lexis/Nexis,10/7/94,"CNN, October 7, 1994, Transcript #787-12; 787-1"
4269,4269002,Lexis/Nexis,10/7/94,"AP, October 7, 1994, International News"
4269,4269002,Lexis/Nexis,10/9/94,"Sunday Telegraph, October 9, 1994, pg. 1"
4269,4269002,Lexis/Nexis,10/10/94,"The Daily Telegraph, October 10, 1994, pg. 1"
4269,4269002,Lexis/Nexis,3/10/94,"BBC Summary of World Broadcasts, October 12, 1994, ME/2124/MED"
4269,4269002,Lexis/Nexis,10/11/94,"Xinhua News Agency, October 11, 1994"
4269,4269002,Lexis/Nexis,10/12/94,"Agence France Presse, October 12, 1994, International News"
4269,4269002,Lexis/Nexis,10/20/94,"Agence France Presse, October 20, 1994, International News"
4269,4269002,UPI,10/10/94,10/10/94
4269,4269002,AP,10/10/94,10/10/94
4269,4269002,AP,10/10/94,10/10/94
4269,4269002,AP,10/10/94,10/10/94
4269,4269002,XNAS,10/11/94,10/11/94
4269,4269002,JPOST,10/11/94,10/11/94
4269,4269002,DPA,10/11/94,10/11/94
4269,4269002,CNN,10/10/94,10/10/94
4269,4269002,AFP,10/11/94,10/11/94
4269,4269002,AFP,10/11/94,10/11/94
4269,4269002,DPA,10/12/94,10/12/94
4269,4269002,AFP,10/13/94,10/13/94
4269,4269002,JPOST,10/13/94,10/13/94
4269,4269002,Japan Economic Newswire,10/14/94,10/14/94
4269,4269002,BBC,10/14/94,10/14/94
4269,4269002,BBC,10/15/94,10/15/94
4269,4269002,CNN,10/15/94,10/15/94
4269,4269002,AFP,10/17/94,10/17/94
4269,4269002,CNN,10/21/94,10/21/94
4269,4269002,BBC,10/12/94,10/12/94
4269,4269008,AFP,10/8/94,10/8/94
4269,4269008,CNN,10/9/94,10/9/94
4269,4269008,AP,10/9/94,10/9/94
4269,4269008,CNN,10/10/94,10/10/94
4269,4269022,DPA,4/4/95,4/4/95
4269,4269022,UPI,4/4/95,4/4/95
4269,4269024,AFP,8/24/95,8/24/95
4269,4269016,New York Times,10/15/94,"d10/15/1994, pp. A1:3 and A1:7"
4269,4269016,New York Times,10/15/94,"d10/15/1994, p. A7:1"
4269,4269015,Deutsche Presse-Agentur,10/13/94,d10/13/1994
4269,4269020,New York Times,11/1/94,"d11/1/1994, p. A15:1"
4269,4269020,British Broadcasting Corporation,11/4/94,d11/4/1994
4269,4269021,Deutsche Presse-Agentur,12/3/94,d12/3/1994
4269,4269023,Deutsche Presse-Agentur,8/17/95,d 8/17/95
4269,4269023,Agence France Presse,8/17/95,d 8/17/95
4269,4269023,New York Times,8/18/95,"d 8/18/95, p. A1: 6 and A8: 1"
4269,4269025,Deutsche Presse-Agentur,9/21/95,d 9/21/95
4269,4269025,Deutsche Presse-Agentur,10/2/95,d 10/2/95
4269,4269005,KEES,10/19/94,News Digest for October 1994.  p40255
4269,4269005,San Diego Union-Tribune,10/8/94,"Oct. 8, 1994.  Saturday (Section, News) (Ed. 1,2,3,4,5,6,7) p. A-1"
4269,4269005,LATIMS,10/8/94,"Oct. 8, 1994, Home Edition, PArt A, p. 1, Col. 5, Foreign desk"
4269,4269005,St. Louis Post-Dispatch,10/10/94,"Oct. 10, 1994. Monday.  Five Star Edition. News. p. 1A"
4269,4269005,The Scotsman,10/10/94,"Oct. 10, 1994"
4269,4269005,LONDINO,10/10/94,"Oct. 10, 1994, Title Page, p. 1"
4269,4269005,LONGD,10/10/94,"Oct. 10, 1994. The Guardian Home Page, p. 1."
4269,4269005,LONDT,10/10/94,"Oct. 10, 1994, p. 1."
4269,4269005,LONDT,10/11/94,"Oct. 11, 1994, p. 19."
4269,4269005,St. Louis Post-Dispatch,10/12/94,"Oct. 12, 1994.  Three Star Edition News, p. 1A."
4269,4269005,FOF,10/13/94,"Oct. 13, 1994. http://www.2facts.com/stories/index/19940s&243.asp"
4269,4269005,LONTIMS,10/8/94,"Oct. 8, 1994, p. 1."
4269,4269005,LONTIMS,10/10/94,"Oct. 10, 1994, p. 1"
4269,4269005,LONTIMS,10/11/94,"Oct. 11, 1994, p. 1."
4269,4269005,LONTIMS,10/12/94,"Oct. 12, 1994, p. 1."
4269,4269005,LATIMS,10/21/94,"Oct. 21, 1994, Home Edition, Part A, Col 3, Foreign Desk, p. 12"
4269,4269019,LATIMS,10/21/94,"Oct. 21, 1994, Home Edition, Part A, Col 3, Foreign Desk, p. 12"
4269,4269019,"Star Tribune (Minneapolis, MN)",10/21/94,"Oct. 21, 1994, Metro Edition, News, p. 2A."
4269,4269019,LONTI,10/21/94,"Oct. 21, 1994, Overseas News."
4269,4269019,WPOST,10/21/94,"Oct. 21, 1994, Final Edition, First Section, p. A1."
4269,4269019,LONGD,10/27/94,"Oct. 27, 1994, The Guardian Foreign Page, p. 12."
4269,4269003,XGNS,10/7/94,10/7/94/ Item 1007017
4269,4269003,AFX,10/7/94,"10/7/94 Other; General news; Government; Other Political News; Markets; Oil, Oil Products"
4269,4269009,The Observer,10/9/94,10/9/94 News Page. p. 1.
4269,4269006,DPA,10/7/94,10/7/94 Friday.  BC Cycle Time. 22:25 Central European Time.
4269,4269007,The Observer,10/9/94,10/9/94.  News Page. p. 1.
4269,4269010,AFX,10/10/94,10/10/94. Other. General News.
4269,4269013,XGNS,10/11/94,10/11/94.  Item 1011296.
4269,4269013,AFP,10/11/94,10/11/94. 13:48 Eastern Time. International News.
4269,4269011,XGNS,10/11/94,10/11/94. Item 1011019.
4269,4269012,DPA,10/11/94,10/11/94. Tuesday.  BC Cycle. 11:05 Central European Time.  International News.
4269,4269012,XGNS,10/12/94,10/12/94. Item 1012269.
4269,4269014,UPI,10/12/94,10/12/94. Wednesday. BC Cycle. International.
4269,4269017,AFP,10/17/94,10/17/94.  12:58 Eastern Time. International News.
4269,4269018,DPA,10/19/94,10/19/94. Wednesday. BC Cycle. 10:20 Central European Time. International News.
4270,4270001,New York Times,12/4/94,"d12/4/1994, p. I6:1"
4271,4271003,AFP,9/4/96,9/4/96
4271,4271003,TASS,9/5/96,9/5/96
4271,4271003,LONDT,9/13/96,9/13/96
4271,4271001,New York Times,8/31/96,"d8/31/1996, pp. I1:1-I2:3"
4271,4271001,Deutsche Presse-Agentur,8/31/96,d8/31/1996
4271,4271001,New York Times,9/1/96,"d9/1/1996, pp. I1:3-I8:1"
4271,4271001,CNN,9/1/96,d9/1/1996
4271,4271002,New York Times,9/3/96,"d9/3/1996, pp.  A1:6 and A6:1"
4271,4271002,Deutsche Press-Agentur,9/3/96,d9/3/1996
4271,4271002,The Boston Globe,9/3/96,"d9/3/1996, p. A1"
4271,4271002,New York Times,9/4/96,"d9/4/1996, pp. A1:6 and A8:1"
4271,4271002,New York Times,9/4/96,"d9/4/1996, p. A9:2"
4271,4271004,New York Times,9/5/96,"d9/5/1996, pp. A1:4 and A10:3"
4271,4271005,Agenee France Presse,9/8/96,d 9/8/96
4271,4271005,New York Times,9/9/96,"d 9/9/96, p. A10: 3"
4271,4271008,New York Times,9/12/96,"d 9/12/96, p. A1: 4 and A10: 1"
4271,4271008,Deutsche Presse-Agentur,9/11/96,d 9/11/96
4271,4271006,New York Times,9/11/96,"d 9/11/96, p. A1: 1 and A6: 1"
4271,4271006,The Times,9/12/96,d 9/12/96
4271,4271006,The Boston Globe,9/12/96,"d 9/12/96, p. A1"
4271,4271006,New York Times,9/13/96,"d 9/13/96, p. A12: 1"
4271,4271006,Calgary Herald,9/14/96,"d 9/14/96, p. A6"
4271,4271006,New York Times,9/16/96,"d 9/16/96, p. A1: 6 and A6: 1"
4271,4271007,New York Times,9/12/96,"d 9/12/96, p. A1: 4 and A10: 1"
4271,4271009,The Boston Globe,9/13/96,"d 9/13/96, p. A1"
4271,4271010,The Associated Press,9/18/96,d 9/18/96
4271,4271010,Deutsche Presse-Agentur,9/17/96,d 9/17/96
4271,4271011,"The Gazette, Montreal",9/18/96,"d 9/18/96, p. B1"
4271,4271011,New York Times,9/16/96,"d 9/16/96, p. A1: 6 and A6: 1"
4271,4271012,New York Times,11/3/96,"d 11/3/96, p. I12: 3"
4271,4271012,New York Times,11/4/96,"d 11/4/96, p. A10: 3"
4271,4271013,Deutsche Presse-Agentur,11/4/96,d 11/4/96
4271,4271013,New York Times,11/5/96,"d 11/5/96, p. A10: 1"
4271,4271013,"The Gazette, Montreal",11/5/96,"d 11/5/96, p. B1"
4271,4271013,Novedades Editores,11/9/96,d 11/9/96
4272,4272004,DPA,3/15/97,d3/15/97; BC Cycle; International news
4272,4272004,DPA,3/12/97,d3/12/97; BC Cycle; International news
4272,4272004,AFP,3/12/97,d3/12/97; International news
4272,4272005,DPA,10/8/97,d10/8/97; BC Cycle; International news
4272,4272005,AFP,10/15/97,"d10/15/97, Domestic, general news item"
4272,4272005,XGNS,10/4/97,"d10/4/97, Item #: 1004200"
4272,4272005,BBC,10/13/97,"d10/13/97, Part 4, ME/D3048/MED"
4272,4272003,UPI,2/26/97,d2/26/97; BC Cycle; International
4272,4272003,DPA,2/27/97,d2/27/97; BC Cycle; International news
4272,4272001,AP,10/19/96,10/19/96
4272,4272002,AFP,2/1/97,2/1/97
4272,4272002,AFP,2/1/97,2/1/97
4272,4272002,AFP,2/3/97,2/3/97
4272,4272002,BBC,2/3/97,2/3/97
4273,4273030,Agence France Presse,12/17/98,12/17/98
4273,4273030,Agence France Presse,12/18/98,12/18/98
4273,4273030,Agence France Presse,12/21/98,12/21/98
4273,4273056,Associated Press,2/15/99,2/15/99
4273,4273056,Associated Press,2/16/99,2/16/99
4273,4273056,The Gazette,2/16/99,2/16/99
4273,4273056,The Vancouver Sun,2/16/99,2/16/99
4273,4273026,Agence France Presse,12/22/98,12/22/98
4273,4273005,AFP,11/4/97,11/4/97
4273,4273134,AFP,2/24/01,2/24/01
4273,4273135,DPA,3/7/01,3/7/01
4273,4273140,AFP,6/5/01,6/5/01
4273,4273140,BBC,6/5/01,6/5/01
4273,4273140,AFP,6/6/01,6/6/01
4273,4273140,BBC,6/6/01,6/6/01
4273,4273140,DPA,6/7/01,6/7/01
4273,4273140,TASS,6/18/01,6/18/01
4273,4273141,AP,6/11/01,6/11/01
4273,4273141,Moneyclips,6/12/01,6/12/01
4273,4273141,AFP,6/12/01,6/12/01
4273,4273141,AFP,6/18/01,6/18/01
4273,4273150,Japan Economic Newswire,8/26/01,8/26/01
4273,4273150,XGNS,8/26/01,8/26/01
4273,4273150,DPA,8/26/01,8/26/01
4273,4273150,BBC,8/27/01,8/27/01
4273,4273150,BBC,8/30/01,8/30/01
4273,4273150,AFP,8/30/01,8/30/01
4273,4273150,AFP,9/27/01,9/27/01
4273,4273001,NYT,10/8/97,"10/8/97, P. A6: 4 (l/n)"
4273,4273001,DPA,10/9/97,"10/9/97, (l/n)"
4273,4273001,NYT,10/10/97,"10/10/97, P. A3: 4 (l/n)"
4273,4273003,AP,11/3/97,"11/3/97, (l/n)"
4273,4273003,NYT,11/4/97,"11/4/97, P. A1: 5 (l/n)"
4273,4273003,NYT,11/4/97,"11/4/97, P. A6: 3 (l/n)"
4273,4273003,IHT,11/4/97,"11/4/97, P. 1 (l/n)"
4273,4273004,DPA,11/4/97,"11/4/97, (l/n)"
4273,4273004,LT,11/5/97,"11/5/97, P. 16c (l/n)"
4273,4273004,NYT,11/8/97,"11/8/97, P. A6: 5 (l/n)"
4273,4273004,BGlobe,11/10/97,"11/10/97, P. A1 (l/n)"
4273,4273006,DPA,11/7/97,"11/7/97, (l/n)"
4273,4273006,NYT,11/8/97,"11/8/97, P. A1: 6 (l/n)"
4273,4273006,ITimes,11/8/97,"11/8/97, P. 12 (l/n)"
4273,4273006,OTTCIT,11/9/97,"11/9/97, P. A10 (l/n)"
4273,4273007,NYT,11/10/97,"11/10/97, P. A1: 1 (l/n)"
4273,4273007,LT,11/10/97,"11/10/97, P. 1a (l/n)"
4273,4273008,CNN,11/14/97,"11/14/97, (l/n)"
4273,4273008,LT,11/14/97,"11/14/97, P. 1a (l/n)"
4273,4273008,LONFT,11/15/97,"11/15/97, P. 1 (l/n)"
4273,4273008,AFP,11/14/97,"11/14/97, (l/n)"
4273,4273008,NYT,11/15/97,"11/15/97, P. A1: 5 (l/n)"
4273,4273010,NYT,11/19/97,"11/19/97, P. A9: 1 (l/n)"
4273,4273009,AFP,11/18/97,"11/18/97, (l/n)"
4273,4273009,DPA,11/19/97,"11/19/97, (l/n)"
4273,4273009,CNN,11/19/97,"11/19/97, (l/n)"
4273,4273009,AFP,11/19/97,"11/19/97, (l/n)"
4273,4273009,DPA,11/20/97,"11/20/97, (l/n)"
4273,4273009,CNN,11/20/97,"11/20/97, (l/n)"
4273,4273009,AFP,11/20/97,"11/20/97, (l/n)"
4273,4273009,DPA,11/21/97,"11/21/97, (l/n)"
4273,4273009,AP,11/21/97,"11/21/97, (l/n)"
4273,4273009,AFP,12/18/97,"12/18/97, (l/n)"
4273,4273009,AFP,12/21/97,"12/21/97, (l/n)"
4273,4273011,NYT,11/26/97,"11/26/97, P. A10: 1 (l/n)"
4273,4273011,DPA,11/26/97,"11/26/97, (l/n)"
4273,4273011,BBC,11/26/97,"11/26/97, (l/n)"
4273,4273011,AFP,11/26/97,"11/26/97, (l/n)"
4273,4273013,LT,1/17/98,1/17/98  (L/N)
4273,4273014,NYT,1/19/98,"1/19/98, PA3:1  (L/N)"
4273,4273014,NYT,1/26/98,"1/26/98, p.a6:2   (L/N)"
4273,4273014,LT,1/26/98,"1/26/98, P.11A   (L/N)"
4273,4273016,NYT,1/26/98,"1/26/98, P.A1:2"
4273,4273016,NYT,1/28/98,"1/28/98, P.A1:1"
4273,4273017,NYT,2/4/98,"2/4/98, P.A8:4  (L/N)"
4273,4273017,NYT,2/5/98,"2/5/98, P.A6:1 (L/N)"
4273,4273017,NYT,2/8/98,"2/8/98, P.A6:1  (L/N)"
4273,4273017,NYT,2/10/98,"2/10/98, P.A8:1 (L/N)"
4273,4273017,CNN,2/23/98,2/23/98  (L/N)
4273,4273020,CNN,6/30/98,6/30/98
4273,4273020,NYT,7/1/98,"7/1/98, P.A3:1"
4273,4273021,NYT,11/12/98,"11/12/98, P.A14:1"
4273,4273021,CNN,11/12/98,11/12/98
4273,4273021,NYT,11/14/98,"11/14/98, P.A1:3"
4273,4273021,NYT,11/14/98,"11/14/98, P.A6:5"
4273,4273021,NYT,11/15/98,"11/15/98, P.A1:4"
4273,4273021,NYT,11/17/98,"11/17/98, P.A8:1"
4273,4273024,NYT,11/17/98,"11/17/98, P.A1:6 (L/N)"
4273,4273027,LT,12/11/98,"12/11/98, P.A15D  (L/N)"
4273,4273027,NYT,12/16/98,"12/16/98, P.A1:1   (L/N)"
4273,4273029,NYT,12/20/98,"12/20/98, P.A1:1  (L/N)"
4273,4273029,NYT,12/21/98,"12/21/98, P.A13:5  (L/N)"
4273,4273029,NYT,12/21/98,"12/21/98, P.A28:1  (L/N)"
4273,4273029,NYT,12/21/98,"12/21/98, P.A12:2  (L/N)"
4273,4273029,CNN,12/21/98,12/21/98   (L/N)
4273,4273031,NYT,12/29/98,"12/29/98, P.A1:1  (L/N)"
4273,4273033,LT,12/29/98,"12/29/98, P.1A  (L/N)"
4273,4273034,NYT,12/31/98,"12/31/98, P.A3:1  (L/N)"
4273,4273034,OTTCIT,12/31/98,"12/31/98, P.A6 (L/N)"
4273,4273034,DPA,12/31/98,12/31/98 (L/N)
4273,4273034,NYT,1/1/99,"1/1/99, P.A6:5 (L/N)"
4273,4273036,CALGARY HERALD,1/4/99,"1/4/99, P.A3 (L/N)"
4273,4273036,NYT,1/6/99,"1/6/99, P.A3:1 (L/N)"
4273,4273036,BGLOBE,1/6/99,"1/6/99, P.A10, (L/N)"
4273,4273037,DPA,1/7/99,1/7/99 (L/N)
4273,4273037,NYT,1/8/99,"1/8/99, P.A8:1 (L/N)"
4273,4273039,NYT,1/14/99,"1/14/99, P.A6:5 (L/N)"
4273,4273040,NYT,1/24/99,"1/24/99, P.A6:3 (L/N)"
